station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
FAOR,2026-06-24 06:30,55.40,48.20,76.67,290.00,8.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAOR 240630Z 29008KT 240V300 CAVOK 13/09 Q1029 NOSIG,M
FAOR,2026-06-24 07:00,57.20,48.20,71.84,280.00,9.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAOR 240700Z 28009KT CAVOK 14/09 Q1029 NOSIG,M
FAOR,2026-06-24 07:30,59.00,48.20,67.34,290.00,8.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAOR 240730Z 29008KT CAVOK 15/09 Q1030 NOSIG,M
FAOR,2026-06-24 08:00,60.80,48.20,63.16,280.00,8.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAOR 240800Z 28008KT CAVOK 16/09 Q1030 NOSIG,M
FAOR,2026-06-24 08:30,62.60,48.20,59.27,280.00,6.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAOR 240830Z 28006KT 220V310 CAVOK 17/09 Q1030 NOSIG,M
FAOR,2026-06-24 09:00,62.60,48.20,59.27,280.00,5.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAOR 240900Z 28005KT 220V310 CAVOK 17/09 Q1030 NOSIG,M
FAOR,2026-06-24 09:30,66.20,44.60,45.62,250.00,5.00,0.00,30.42,M,6.21,M,FEW,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,66.20,FAOR 240930Z 25005KT 200V310 9999 FEW044 19/07 Q1030 NOSIG,M
FAOR,2026-06-24 10:00,68.00,41.00,37.34,M,3.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAOR 241000Z VRB03KT CAVOK 20/05 Q1029 NOSIG,M
FAOR,2026-06-24 10:30,66.20,37.40,34.52,180.00,10.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAOR 241030Z 18010KT 150V210 CAVOK 19/03 Q1029 NOSIG,M
FAOR,2026-06-24 11:00,68.00,35.60,30.21,M,3.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAOR 241100Z VRB03KT CAVOK 20/02 Q1028 NOSIG,M
FAOR,2026-06-24 11:30,69.80,35.60,28.41,180.00,8.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FAOR 241130Z 18008KT 140V210 CAVOK 21/02 Q1028 NOSIG,M
FAOR,2026-06-24 12:00,68.00,37.40,32.44,140.00,8.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAOR 241200Z 14008KT 100V190 CAVOK 20/03 Q1028 NOSIG,M
FAOR,2026-06-24 12:30,68.00,39.20,34.81,190.00,6.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAOR 241230Z 19006KT 130V210 CAVOK 20/04 Q1028 NOSIG,M
FAOR,2026-06-24 13:00,68.00,39.20,34.81,M,3.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAOR 241300Z VRB03KT CAVOK 20/04 Q1028 NOSIG,M
FAOR,2026-06-24 13:30,66.20,37.40,34.52,180.00,4.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAOR 241330Z 18004KT 120V220 CAVOK 19/03 Q1028 NOSIG,M
FAOR,2026-06-24 14:00,68.00,35.60,30.21,160.00,6.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAOR 241400Z 16006KT 070V210 CAVOK 20/02 Q1028 NOSIG,M
FAOR,2026-06-24 14:30,66.20,33.80,29.92,180.00,7.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAOR 241430Z 18007KT CAVOK 19/01 Q1028 NOSIG,M
FAOR,2026-06-24 15:00,64.40,33.80,31.86,150.00,5.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAOR 241500Z 15005KT 120V200 CAVOK 18/01 Q1028 NOSIG,M
FAOR,2026-06-24 15:30,60.80,33.80,36.16,150.00,7.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAOR 241530Z 15007KT CAVOK 16/01 Q1029 NOSIG,M
FAOR,2026-06-24 16:00,59.00,37.40,44.47,150.00,7.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAOR 241600Z 15007KT CAVOK 15/03 Q1029 NOSIG,M
FAOR,2026-06-24 16:30,59.00,37.40,44.47,140.00,6.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAOR 241630Z 14006KT CAVOK 15/03 Q1030 NOSIG,M
FAOR,2026-06-24 17:00,55.40,35.60,47.15,140.00,6.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAOR 241700Z 14006KT CAVOK 13/02 Q1030 NOSIG,M
FAOR,2026-06-24 17:30,55.40,35.60,47.15,140.00,6.00,0.00,30.42,M,6.21,21.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAOR 241730Z 14006G21KT 110V270 CAVOK 13/02 Q1030 NOSIG,M
FAOR,2026-06-24 18:00,57.20,35.60,44.18,140.00,7.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAOR 241800Z 14007KT 110V260 CAVOK 14/02 Q1030 NOSIG,M
FAOR,2026-06-24 18:30,53.60,35.60,50.35,120.00,6.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAOR 241830Z 12006KT CAVOK 12/02 Q1031 NOSIG,M
FAOR,2026-06-24 19:00,51.80,35.60,53.80,120.00,3.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAOR 241900Z 12003KT 020V150 CAVOK 11/02 Q1031 NOSIG,M
FAOR,2026-06-24 19:30,51.80,39.20,61.99,120.00,5.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAOR 241930Z 12005KT CAVOK 11/04 Q1031 NOSIG,M
FAOR,2026-06-24 20:00,51.80,39.20,61.99,130.00,6.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAOR 242000Z 13006KT CAVOK 11/04 Q1031 NOSIG,M
FAOR,2026-06-24 20:30,51.80,39.20,61.99,130.00,4.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAOR 242030Z 13004KT CAVOK 11/04 Q1031 NOSIG,M
FAOR,2026-06-24 21:00,51.80,39.20,61.99,120.00,5.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAOR 242100Z 12005KT CAVOK 11/04 Q1031 NOSIG,M
FAOR,2026-06-24 22:00,53.60,41.00,62.22,M,1.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAOR 242200Z VRB01KT CAVOK 12/05 Q1031 NOSIG,M
FAOR,2026-06-24 23:00,51.80,39.20,61.99,0.00,0.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAOR 242300Z 00000KT CAVOK 11/04 Q1031 NOSIG,M
FAOR,2026-06-25 00:00,50.00,39.20,66.26,M,1.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 250000Z VRB01KT CAVOK 10/04 Q1031 NOSIG,M
FAOR,2026-06-25 01:00,48.20,39.20,70.87,0.00,0.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,FAOR 250100Z 00000KT CAVOK 09/04 Q1031 NOSIG,M
FAOR,2026-06-25 02:00,50.00,41.00,71.06,M,1.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 250200Z VRB01KT CAVOK 10/05 Q1031 NOSIG,M
FAOR,2026-06-25 02:30,46.40,39.20,75.84,60.00,5.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,FAOR 250230Z 06005KT CAVOK 08/04 Q1031 NOSIG,M
FAOR,2026-06-25 03:00,46.40,41.00,81.33,M,2.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,FAOR 250300Z VRB02KT CAVOK 08/05 Q1031 NOSIG,M
FAOR,2026-06-25 03:30,46.40,39.20,75.84,M,2.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,FAOR 250330Z VRB02KT CAVOK 08/04 Q1031 NOSIG,M
FAOR,2026-06-25 04:00,46.40,41.00,81.33,40.00,2.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,FAOR 250400Z 04002KT CAVOK 08/05 Q1031 NOSIG,M
FAOR,2026-06-25 04:30,46.40,41.00,81.33,60.00,4.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,FAOR 250430Z 06004KT CAVOK 08/05 Q1032 NOSIG,M
FAOR,2026-06-25 05:00,46.40,41.00,81.33,40.00,5.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,FAOR 250500Z 04005KT CAVOK 08/05 Q1032 NOSIG,M
FAOR,2026-06-25 05:30,46.40,41.00,81.33,40.00,6.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,FAOR 250530Z 04006KT CAVOK 08/05 Q1032 NOSIG,M
FAOR,2026-06-25 06:00,50.00,42.80,76.17,40.00,3.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 250600Z 04003KT 360V060 CAVOK 10/06 Q1032 NOSIG,M
FAOR,2026-06-25 06:30,51.80,44.60,76.34,40.00,4.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAOR 250630Z 04004KT 360V070 CAVOK 11/07 Q1033 NOSIG,M
FAOR,2026-06-25 07:00,55.40,44.60,66.91,20.00,6.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAOR 250700Z 02006KT CAVOK 13/07 Q1033 NOSIG,M
FAOR,2026-06-25 07:30,57.20,44.60,62.70,360.00,8.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAOR 250730Z 36008KT CAVOK 14/07 Q1034 NOSIG,M
FAOR,2026-06-25 08:00,60.80,44.60,55.13,10.00,9.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAOR 250800Z 01009KT CAVOK 16/07 Q1034 NOSIG,M
FAOR,2026-06-25 08:30,60.80,44.60,55.13,10.00,9.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAOR 250830Z 01009KT CAVOK 16/07 Q1034 NOSIG,M
FAOR,2026-06-25 09:00,60.80,44.60,55.13,350.00,7.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAOR 250900Z 35007KT 280V040 CAVOK 16/07 Q1034 NOSIG,M
FAOR,2026-06-25 09:30,62.60,42.80,48.29,M,5.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAOR 250930Z VRB05KT CAVOK 17/06 Q1033 NOSIG,M
FAOR,2026-06-25 10:00,64.40,42.80,45.34,360.00,6.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAOR 251000Z 36006KT 330V050 CAVOK 18/06 Q1033 NOSIG,M
FAOR,2026-06-25 10:30,64.40,41.00,42.30,20.00,8.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAOR 251030Z 02008KT 340V070 CAVOK 18/05 Q1032 NOSIG,M
FAOR,2026-06-25 11:00,66.20,39.20,37.04,360.00,7.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAOR 251100Z 36007KT 310V050 CAVOK 19/04 Q1032 NOSIG,M
FAOR,2026-06-25 11:30,66.20,39.20,37.04,40.00,7.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAOR 251130Z 04007KT 020V090 CAVOK 19/04 Q1031 NOSIG,M
FAOR,2026-06-25 12:00,66.20,39.20,37.04,M,4.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAOR 251200Z VRB04KT CAVOK 19/04 Q1031 NOSIG,M
FAOR,2026-06-25 12:30,66.20,37.40,34.52,M,7.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAOR 251230Z VRB07KT CAVOK 19/03 Q1031 NOSIG,M
FAOR,2026-06-25 13:00,66.20,37.40,34.52,50.00,6.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAOR 251300Z 05006KT 010V160 CAVOK 19/03 Q1030 NOSIG,M
FAOR,2026-06-25 13:30,66.20,37.40,34.52,10.00,7.00,0.00,30.42,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAOR 251330Z 01007KT 330V040 CAVOK 19/03 Q1030 NOSIG,M
FAOR,2026-06-25 14:00,64.40,37.40,36.75,360.00,7.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAOR 251400Z 36007KT 310V030 CAVOK 18/03 Q1031 NOSIG,M
FAOR,2026-06-25 14:30,64.40,37.40,36.75,20.00,6.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAOR 251430Z 02006KT 350V050 CAVOK 18/03 Q1031 NOSIG,M
FAOR,2026-06-25 15:00,59.00,37.40,44.47,10.00,7.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAOR 251500Z 01007KT CAVOK 15/03 Q1031 NOSIG,M
FAOR,2026-06-25 15:30,59.00,37.40,44.47,10.00,7.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAOR 251530Z 01007KT CAVOK 15/03 Q1031 NOSIG,M
FAOR,2026-06-25 16:00,57.20,37.40,47.44,20.00,6.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAOR 251600Z 02006KT CAVOK 14/03 Q1031 NOSIG,M
FAOR,2026-06-25 16:30,57.20,37.40,47.44,20.00,5.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAOR 251630Z 02005KT CAVOK 14/03 Q1032 NOSIG,M
FAOR,2026-06-25 17:00,57.20,39.20,50.91,360.00,6.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAOR 251700Z 36006KT CAVOK 14/04 Q1032 NOSIG,M
FAOR,2026-06-25 17:30,60.80,39.20,44.76,320.00,5.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAOR 251730Z 32005KT 230V350 CAVOK 16/04 Q1032 NOSIG,M
FAOR,2026-06-25 18:00,59.00,41.00,51.18,310.00,4.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAOR 251800Z 31004KT 210V340 CAVOK 15/05 Q1032 NOSIG,M
FAOR,2026-06-25 18:30,55.40,39.20,54.33,30.00,3.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAOR 251830Z 03003KT 330V080 CAVOK 13/04 Q1033 NOSIG,M
FAOR,2026-06-25 19:00,59.00,39.20,47.72,340.00,7.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAOR 251900Z 34007KT CAVOK 15/04 Q1033 NOSIG,M
FAOR,2026-06-25 19:30,59.00,39.20,47.72,350.00,6.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAOR 251930Z 35006KT 300V030 CAVOK 15/04 Q1033 NOSIG,M
FAOR,2026-06-25 20:00,59.00,39.20,47.72,330.00,6.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAOR 252000Z 33006KT CAVOK 15/04 Q1033 NOSIG,M
FAOR,2026-06-25 21:00,57.20,39.20,50.91,340.00,4.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAOR 252100Z 34004KT CAVOK 14/04 Q1033 NOSIG,M
FAOR,2026-06-25 22:00,50.00,41.00,71.06,30.00,6.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 252200Z 03006KT CAVOK 10/05 Q1034 NOSIG,M
FAOR,2026-06-26 00:00,48.20,42.80,81.47,30.00,5.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,FAOR 260000Z 03005KT CAVOK 09/06 Q1033 NOSIG,M
FAOR,2026-06-26 01:00,50.00,42.80,76.17,320.00,4.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 260100Z COR 32004KT 300V360 CAVOK 10/06 Q1033 NOSIG,M
FAOR,2026-06-26 02:00,50.00,42.80,76.17,320.00,4.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 260200Z 32004KT CAVOK 10/06 Q1033 NOSIG,M
FAOR,2026-06-26 02:30,50.00,44.60,81.60,340.00,5.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 260230Z 34005KT CAVOK 10/07 Q1033 NOSIG,M
FAOR,2026-06-26 03:00,50.00,42.80,76.17,330.00,5.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 260300Z 33005KT CAVOK 10/06 Q1033 NOSIG,M
FAOR,2026-06-26 03:30,50.00,42.80,76.17,340.00,6.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 260330Z 34006KT CAVOK 10/06 Q1033 NOSIG,M
FAOR,2026-06-26 04:00,50.00,44.60,81.60,330.00,7.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 260400Z 33007KT CAVOK 10/07 Q1033 NOSIG,M
FAOR,2026-06-26 04:30,50.00,44.60,81.60,340.00,6.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 260430Z 34006KT CAVOK 10/07 Q1033 NOSIG,M
FAOR,2026-06-26 05:00,50.00,44.60,81.60,330.00,5.00,0.00,30.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 260500Z 33005KT 300V360 CAVOK 10/07 Q1033 NOSIG,M
FAOR,2026-06-26 05:30,50.00,44.60,81.60,360.00,5.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 260530Z 36005KT 330V040 CAVOK 10/07 Q1034 NOSIG,M
FAOR,2026-06-26 06:00,50.00,44.60,81.60,10.00,6.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,FAOR 260600Z 01006KT CAVOK 10/07 Q1034 NOSIG,M
FAOR,2026-06-26 06:30,51.80,46.40,81.74,50.00,5.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAOR 260630Z 05005KT 010V070 CAVOK 11/08 Q1034 NOSIG,M
FAOR,2026-06-26 07:00,51.80,46.40,81.74,50.00,5.00,0.00,30.53,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,FAOR 260700Z 05005KT 9000 NSC 11/08 Q1034 NOSIG,M
FAOR,2026-06-26 07:30,53.60,46.40,76.51,20.00,9.00,0.00,30.56,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAOR 260730Z 02009KT 9000 NSC 12/08 Q1035 NOSIG,M
FAOR,2026-06-26 08:00,55.40,44.60,66.91,20.00,8.00,0.00,30.56,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,FAOR 260800Z 02008KT CAVOK 13/07 Q1035 NOSIG,M
FAOR,2026-06-26 09:00,59.00,44.60,58.78,360.00,5.00,0.00,30.53,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAOR 260900Z 36005KT 320V050 CAVOK 15/07 Q1034 NOSIG,M
FAOR,2026-06-26 10:00,60.80,41.00,48.01,M,4.00,0.00,30.53,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,60.80,FAOR 261000Z VRB04KT 9999 FEW030 16/05 Q1034 NOSIG,M
FAOR,2026-06-26 11:00,62.60,37.40,39.14,80.00,5.00,0.00,30.47,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,62.60,FAOR 261100Z 08005KT 030V160 9999 FEW045 17/03 Q1032 NOSIG,M
FAOR,2026-06-26 12:00,64.40,35.60,34.23,90.00,6.00,0.00,30.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAOR 261200Z 09006KT 020V150 CAVOK 18/02 Q1032 NOSIG,M
FAOR,2026-06-26 13:00,62.60,37.40,39.14,M,4.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAOR 261300Z VRB04KT CAVOK 17/03 Q1031 NOSIG,M
FAOR,2026-06-26 14:00,62.60,37.40,39.14,50.00,6.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAOR 261400Z 05006KT 360V110 CAVOK 17/03 Q1031 NOSIG,M
FAOR,2026-06-26 15:00,60.80,39.20,44.76,70.00,7.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAOR 261500Z 07007KT 030V110 CAVOK 16/04 Q1031 NOSIG,M
FAOR,2026-06-26 16:00,53.60,37.40,54.07,20.00,7.00,0.00,30.45,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,FAOR 261600Z 02007KT CAVOK 12/03 Q1031 NOSIG,M
